species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-05,9,36.246727,-5.836309,4.0
Streptopelia turtur,Murcia Región de,Saladares del Guadalentin ENP,2017-06-04,6,37.75382,-1.385608,4.0
Streptopelia turtur,Andalucía,Lantejuela- 28/6/2017 11:05,2017-06-28,6,37.397377,-5.249555,1.0
Streptopelia turtur,Extremadura,"Pinar Sierra Ortiga38,869x-5,866 - 28/06/2017 11:36",2017-06-28,6,38.868633,-5.866497,1.0
Streptopelia turtur,Extremadura,Abadía--El Valle,2017-06-25,6,40.282543,-5.977033,0.0
Streptopelia turtur,Murcia Región de,zepa monte el valle y sierras de altaona y escalona,2017-06-04,6,37.95333,-1.003119,2.0
Streptopelia turtur,Castilla-La Mancha,motilleja sendero del torcio,2017-05-31,5,39.16651,-1.820578,2.0
Streptopelia turtur,Castilla y León,Cojóbar--Área General,2017-07-01,7,42.2465,-3.663366,2.0
Streptopelia turtur,Andalucía,"Hipólito, Pizarra, Málaga",2017-07-01,7,36.785847,-4.713864,1.0
Streptopelia turtur,Andalucía,El Estrecho PNat--Sierra de la Plata,2017-04-29,4,36.11221,-5.777049,3.0
Streptopelia turtur,Madrid Comunidad de,Villar del Olmo - barranco Valdezarza VK86,2017-06-30,6,40.33216,-3.20735,1.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-09-05,9,42.383644,-3.503598,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-04-15,4,36.238476,-5.788976,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-04-30,4,36.238476,-5.788976,15.0
Streptopelia turtur,Castilla y León,arroyo de la Mujer,2017-06-26,6,40.504547,-4.475196,2.0
Streptopelia turtur,Andalucía,"A-315, Cazorla ES-Andalusia (37,9362,-3,1563)",2017-06-26,6,37.936157,-3.156277,2.0
Streptopelia turtur,Aragón,Luján,2017-06-27,6,42.375374,0.25128,2.0
Streptopelia turtur,Valenciana Comunidad,"ES-Puzol-Avinguda del Gau Vell - 39,616x-0,26 - 08/08/2016 20:36",2017-06-30,6,39.61563,-0.260498,3.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-06-26,6,42.414513,-1.581482,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-05,9,36.238476,-5.788976,1.0
Streptopelia turtur,Castilla y León,Montes Obarenes-San Zadornil PNat--Embalse de Sobrón,2017-06-26,6,42.756893,-3.153334,2.0
Streptopelia turtur,Murcia Región de,"ES-Torre-Pacheco-1 Lugar la Toma - 37,739x-0,995 - 03/06/2017 21:53",2017-06-03,6,37.739223,-0.995132,82.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Dos Reinos EN,2017-06-26,6,42.32895,-1.366939,1.0
Streptopelia turtur,Andalucía,"A-315, Cazorla ES-Andalusia (37,9362,-3,1563)",2017-06-26,6,37.936157,-3.156277,2.0
Streptopelia turtur,Castilla-La Mancha,Laguna de la Veguilla,2017-06-26,6,39.395798,-3.241138,1.0
Streptopelia turtur,Murcia Región de,A-30--salida El Palmar,2017-06-26,6,37.921906,-1.158152,1.0
Streptopelia turtur,Extremadura,Galisteo--Gravera Valdefuentes (sur),2017-09-05,9,40.048992,-6.295227,1.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-29,6,37.74178,-0.965315,39.0
Streptopelia turtur,Navarra Comunidad Foral de,Sangüesa,2017-06-25,6,42.551537,-1.310806,2.0
Streptopelia turtur,Illes Baleares,Ses Salines (P.N. ses Salines d'Eivissa),2017-06-25,6,38.86114,1.374922,6.0
Streptopelia turtur,Castilla y León,Baltanás--Las Alamedas,2017-06-02,6,41.94098,-4.288096,2.0
Streptopelia turtur,Andalucía,Campo de Golf de Montenmedio,2017-09-05,9,36.24138,-5.906031,1.0
Streptopelia turtur,Andalucía,San Roque-,2017-06-29,6,37.398964,-2.155911,1.0
Streptopelia turtur,Galicia,"Xinzo de Limia-Unnamed Road - 42,054x-7,777 ",2017-06-25,6,42.053875,-7.776945,2.0
Streptopelia turtur,Valenciana Comunidad,Clot De Galvany,2017-06-03,6,38.243248,-0.529863,3.0
Streptopelia turtur,Valenciana Comunidad,SACRE BE57--Estación 17,2017-05-15,5,40.40809,0.139649,2.0
Streptopelia turtur,Castilla y León,Lagunas de la Dehesa (Rabanera del Campo),2017-06-03,6,41.640205,-2.450509,1.0
Streptopelia turtur,Cataluña,"Guardiola de Berguedà- Nucli Urbà, Barcelona",2017-05-22,5,42.23123,1.880671,2.0
Streptopelia turtur,Aragón,ES Escatron - Marina,2017-04-28,4,41.294815,-0.324037,0.0
Streptopelia turtur,Aragón,Luján,2017-06-24,6,42.375374,0.25128,1.0
Streptopelia turtur,Castilla y León,arroyo de la Mujer,2017-06-23,6,40.504547,-4.475196,2.0
Streptopelia turtur,Aragón,Peñaflor de Gállego T.M.,2017-06-26,6,41.756218,-0.760118,4.0
Streptopelia turtur,Murcia Región de,Edar De Beaza,2017-06-27,6,37.63254,-0.952794,19.0
Streptopelia turtur,Castilla-La Mancha,Laguna de la Veguilla,2017-06-26,6,39.395798,-3.241138,1.0
Streptopelia turtur,Andalucía,"A-315, Cazorla ES-Andalusia (37,9362,-3,1563)",2017-06-26,6,37.936157,-3.156277,2.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-06-02,6,43.34896,-1.792598,8.0
Streptopelia turtur,Castilla y León,Castellanos del Campo,2017-06-24,6,41.807724,-2.149436,4.0
Streptopelia turtur,Andalucía,"A-315, Cazorla ES-Andalusia (37,9362,-3,1563)",2017-06-26,6,37.936157,-3.156277,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-04-23,4,36.238476,-5.788976,6.0
Streptopelia turtur,Castilla y León,Pozalmuro,2017-06-24,6,41.773937,-2.106328,2.0
Streptopelia turtur,Murcia Región de,"San Javier,  La Calavera",2017-06-24,6,37.81129,-0.81076,2.0
Streptopelia turtur,Castilla-La Mancha,Laguna de la Veguilla,2017-06-26,6,39.395798,-3.241138,1.0
Streptopelia turtur,Murcia Región de,Campo De Cartagena,2017-06-24,6,37.695133,-1.041162,60.0
Streptopelia turtur,Castilla-La Mancha,Embalse De Bolarque,2017-06-24,6,40.47373,-2.781322,2.0
Streptopelia turtur,Castilla-La Mancha,"ES-Alcázar de San Juan - Paraje de Ruiz Garcia 39,24x-3,22 - 2 jun. 2017 8:34",2017-06-02,6,39.240234,-3.219649,2.0
Streptopelia turtur,Castilla y León,Azud de Riolobos,2017-09-02,9,40.999077,-5.302513,5.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-23,6,37.74178,-0.965315,5.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-06-23,6,38.113304,-1.221478,1.0
Streptopelia turtur,Aragón,Codo,2017-06-24,6,41.337315,-0.700378,1.0
Streptopelia turtur,Castilla y León,Ávila--Complejo de Naturávila,2017-09-03,9,40.627254,-4.648384,1.0
Streptopelia turtur,Castilla-La Mancha,Laguna de la Veguilla,2017-06-23,6,39.395798,-3.241138,1.0
Streptopelia turtur,Galicia,Autoestrada 75 Nó Feces de Abaixo,2017-06-01,6,41.834473,-7.421804,1.0
Streptopelia turtur,Galicia,Encoro da Fervenza--Cumbráns,2017-06-01,6,42.999233,-8.927593,2.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-06-23,6,39.351063,-0.320679,2.0
Streptopelia turtur,Castilla y León,Navalmoral de Béjar--Camino Real,2017-06-25,6,40.43702,-5.7831,1.0
Streptopelia turtur,Galicia,"Xinzo de Limia-Unnamed Road - 42,059x-7,781",2017-06-25,6,42.059143,-7.78113,1.0
Streptopelia turtur,Galicia,"Lamas-24 Estrada de Lamas - 42,047x-7,756 ",2017-06-25,6,42.046623,-7.75614,2.0
Streptopelia turtur,Galicia,"Requeixo, Allariz, Ourense",2017-05-28,5,42.19169,-7.75697,0.0
Streptopelia turtur,Castilla y León,Castrillo de Don Juan--CL619 (Km 35),2017-06-25,6,41.83986,-4.090783,2.0
Streptopelia turtur,Murcia Región de,"Cantera abandonada-Río Quipar, Cehegín",2017-05-20,5,38.13874,-1.65429,1.0
Streptopelia turtur,Andalucía,"Cazalla de la Sierra, La Senda",2017-06-20,6,38.006374,-5.750699,2.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-09-02,9,38.113304,-1.221478,1.0
Streptopelia turtur,Castilla y León,Yacimiento Arqueológico de Tiermes,2017-06-25,6,41.330677,-3.148956,2.0
Streptopelia turtur,Aragón,Luján,2017-06-25,6,42.375374,0.25128,1.0
Streptopelia turtur,Andalucía,Universidad Pablo de Olavide ,2017-05-31,5,37.35525,-5.937424,0.0
Streptopelia turtur,Navarra Comunidad Foral de,Falces-Moncayuelo,2017-05-31,5,42.429653,-1.782024,4.0
Streptopelia turtur,Castilla y León,Vilviestre-Celada--Área general,2017-05-31,5,42.281113,-3.935908,1.0
Streptopelia turtur,Murcia Región de,"ES-Águilas-Camino del Sombrerico - 37,438x-1,492 - 31 may. 2017 10:36",2017-05-31,5,37.437668,-1.491523,1.0
Streptopelia turtur,Castilla y León,Rello--Cortados río Escalote y pueblo,2017-09-02,9,41.33252,-2.746322,1.0
Streptopelia turtur,Murcia Región de,"ES-Murcia-1A Calle Rueda Ñora - 37,986x-1,192 - 24 jun. 2017 22:20",2017-06-24,6,37.985504,-1.192044,0.0
Streptopelia turtur,Illes Baleares,Cap de ses Salines,2017-08-26,8,39.265953,3.053684,1.0
Streptopelia turtur,Valenciana Comunidad,Lagunas del Millars,2017-09-01,9,39.927853,-0.048956,1.0
Streptopelia turtur,Castilla y León,Matute de Almazán,2017-06-21,6,41.48344,-2.615476,2.0
Streptopelia turtur,Galicia,"ES-Villalba-90 LU-121 - 43,278x-7,518 - 24 jun. 2017 20:03",2017-06-24,6,43.27806,-7.51847,2.0
Streptopelia turtur,Murcia Región de,Corvera Ramblas,2017-05-30,5,37.840714,-1.133321,4.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-06-22,6,39.351063,-0.320679,3.0
Streptopelia turtur,Castilla y León,Laguna de El Oso,2017-06-22,6,40.856506,-4.762938,5.0
Streptopelia turtur,Castilla y León,Matamala de Almazán--pueblo y pinares,2017-06-21,6,41.50815,-2.642405,1.0
Streptopelia turtur,Murcia Región de,"Fincas El Cañarico, Murcia",2017-06-23,6,37.882645,-1.263127,0.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-05-28,5,40.417614,-4.051487,2.0
Streptopelia turtur,Valenciana Comunidad,"L'Albufera PNat --Barranco del Poyo, Huerta",2017-06-24,6,39.398567,-0.376435,2.0
Streptopelia turtur,Murcia Región de,"ES-Torre-Pacheco-1 Lugar la Toma - 37,739x-0,995 - 03/06/2017 21:53",2017-06-24,6,37.739223,-0.995132,151.0
Streptopelia turtur,País Vasco,Ría del Barbadun,2017-05-30,5,43.345978,-3.118317,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Arrozales de Arguedas,2017-05-30,5,42.156445,-1.55583,1.0
Streptopelia turtur,Castilla y León,Barbolla,2017-09-01,9,41.32582,-3.682051,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-06-21,6,39.34691,-0.314741,2.0
Streptopelia turtur,Castilla y León,Embalse de las Cogotas,2017-09-01,9,40.70071,-4.688892,3.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-06-21,6,39.351063,-0.320679,1.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-09-01,9,39.351063,-0.320679,2.0
Streptopelia turtur,Castilla-La Mancha,Laguna de la Veguilla,2017-06-23,6,39.395798,-3.241138,1.0
Streptopelia turtur,Navarra Comunidad Foral de,"Burlada--Parque Fluvial del Arga, La Nogalera",2017-05-01,5,42.82053,-1.61471,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sangüesa,2017-05-28,5,42.551537,-1.310806,1.0
Streptopelia turtur,Andalucía,Lora,2017-08-30,8,37.84524,-4.224286,7.0
Streptopelia turtur,Murcia Región de,SIERRA DEL PUERTO - CARRASCOY - CORVERA,2017-06-21,6,37.85344,-1.1482,8.0
Streptopelia turtur,Andalucía,Cabo Gata PNat--Rambla Morales,2017-08-31,8,36.795506,-2.256617,2.0
Streptopelia turtur,Cantabria,"Observatorio Ballena, Castro-Urdiales",2017-08-31,8,43.394524,-3.225569,2.0
Streptopelia turtur,Andalucía,Rambla Morales,2017-08-31,8,36.795254,-2.256892,9.0
Streptopelia turtur,Illes Baleares,"Serra de Tramuntana, Calvià ES-Balearic Islands (39.4774,2.4820)",2017-08-31,8,39.47742,2.481979,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--El Raco de l'Olla,2017-06-21,6,39.334595,-0.317488,5.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-08-30,8,42.383644,-3.503598,9.0
Streptopelia turtur,Aragón,Gallur (Zaragoza),2017-08-31,8,41.88424,-1.349367,1.0
Streptopelia turtur,Castilla y León,"Peñacaballera - Abetos (40,345, -5,873)",2017-05-27,5,40.343502,-5.873455,2.0
Streptopelia turtur,Andalucía,Complejo Endorreico Lebrija Las Cabezas,2017-07-26,7,36.894104,-5.914679,0.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-08-30,8,42.414513,-1.581482,15.0
Streptopelia turtur,Cataluña,La Palma de Cervello--Passeig del roure,2017-05-29,5,41.411125,1.967535,2.0
Streptopelia turtur,Madrid Comunidad de,Madrid--Parque de las Cruces,2017-08-30,8,40.3768,-3.758547,1.0
Streptopelia turtur,Murcia Región de,EL VALLE - MURCIA,2017-06-22,6,37.92917,-1.139435,2.0
Streptopelia turtur,Castilla-La Mancha,Tablas de Daimiel PN--Area general (Intentar usar Hot spot más específicos),2017-08-30,8,39.15481,-3.69544,1.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-06-19,6,39.62096,-0.256934,2.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-08-28,8,39.351063,-0.320679,1.0
Streptopelia turtur,Murcia Región de,"Granja Porcina Dafsa ES-Murcia - 38,058x-1,144 - 21 jun. 2017 22:05",2017-06-21,6,38.058064,-1.144341,0.0
Streptopelia turtur,Andalucía,Osuna--campiña área general,2017-06-21,6,37.281452,-5.222497,2.0
Streptopelia turtur,Illes Baleares,Sal Rossa (P.N. ses Salines d'Eivissa),2017-05-28,5,38.874302,1.392673,5.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-05-27,5,36.672825,-4.456029,1.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-20,6,37.74178,-0.965315,21.0
Streptopelia turtur,Andalucía,Rambla Morales,2017-08-29,8,36.795254,-2.256892,5.0
Streptopelia turtur,Castilla y León,Aguilar de Campóo--Grijera,2017-05-05,5,42.808407,-4.248377,1.0
Streptopelia turtur,Andalucía,"Cazalla de la Sierra, La Senda",2017-06-20,6,38.006374,-5.750699,2.0
Streptopelia turtur,Andalucía,"ES-Andalucía - Laguna Dulce, Campillos - 28/5/2017 19:30",2017-05-28,5,37.04893,-4.833909,3.0
Streptopelia turtur,Andalucía,Cuevas de San Marcos,2017-08-27,8,37.163,-4.245,1.0
Streptopelia turtur,Cataluña,Timoneda d'Alfés--Canal d'Urgell,2017-08-25,8,41.552444,0.656959,12.0
Streptopelia turtur,Castilla y León,Laguna de Contreras--pueblo y alrededores,2017-06-04,6,41.49373,-4.029836,3.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-08-27,8,42.074646,-3.988087,4.0
Streptopelia turtur,Castilla y León,Pinilla del Campo--Lomas de Pinilla,2017-05-28,5,41.71504,-2.07326,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Ablitas--Balsa de Bajabón,2017-06-19,6,41.976994,-1.581656,7.0
Streptopelia turtur,Aragón,Aler,2017-08-16,8,42.113728,0.428274,1.0
Streptopelia turtur,Castilla y León,Cardeñosa--Castro de las Cogotas,2017-05-28,5,40.727863,-4.70059,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sangüesa,2017-05-28,5,42.551537,-1.310806,1.0
Streptopelia turtur,Murcia Región de,Carrascoy y El Valle PReg--Los Águedas,2017-05-28,5,37.890995,-1.144392,2.0
Streptopelia turtur,Cataluña,"Unnamed Road, Castelldans, Catalunya, ES (41,487, 0,707)",2017-08-27,8,41.487133,0.70671,2.0
Streptopelia turtur,Andalucía,Rio de la Villa-Arroyo de las Adelfas.,2017-08-27,8,37.001114,-4.539957,2.0
Streptopelia turtur,Andalucía,"ES-Andalucía-Málaga-29004 - 36,6705x-4,4570",2017-08-27,8,36.670483,-4.456986,2.0
Streptopelia turtur,Andalucía,Presa Acequia de los Labradores,2017-08-25,8,36.700954,-4.547186,3.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-08-25,8,39.62096,-0.256934,0.0
Streptopelia turtur,Extremadura,La Granja--Gravera El Cuarterón,2017-06-20,6,40.231064,-5.987774,2.0
Streptopelia turtur,Galicia,CIUG--Lagoa de Os Leiros,2017-08-22,8,42.452236,-8.853822,1.0
Streptopelia turtur,Castilla y León,Tardelcuende,2017-06-17,6,41.603504,-2.638049,5.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Gerinda,2017-07-25,7,42.547325,-1.584032,1.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-06-18,6,40.417614,-4.051487,1.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-05-27,5,40.417614,-4.051487,2.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Area general,2017-08-24,8,41.68176,0.948129,20.0
Streptopelia turtur,Castilla y León,Palacio de San Pedro,2017-06-18,6,42.022263,-2.287173,3.0
Streptopelia turtur,Murcia Región de,Sierra De Las Moreras Y Leiva,2017-06-18,6,37.59224,-1.438497,4.0
Streptopelia turtur,Valenciana Comunidad,Godella,2017-06-19,6,39.522705,-0.416182,1.0
Streptopelia turtur,Murcia Región de,"San Javier,  La Calavera",2017-06-18,6,37.81129,-0.81076,1.0
Streptopelia turtur,Murcia Región de,Los Cantalares,2017-06-18,6,38.045296,-1.102665,1.0
Streptopelia turtur,Castilla-La Mancha,Valdelcubo--Cno. de Querencia,2017-06-18,6,41.198425,-2.683887,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Arguedas--arrozales,2017-06-17,6,42.14985,-1.59791,1.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-08-24,8,39.62096,-0.256934,0.0
Streptopelia turtur,Aragón,Río Viñas,2017-05-27,5,41.497322,-1.960456,8.0
Streptopelia turtur,Andalucía,La Janda--La Mediana,2017-08-24,8,36.27623,-5.810855,10.0
Streptopelia turtur,Murcia Región de,RIO SEGURA - EL MENJÚ,2017-06-19,6,38.217464,-1.409887,1.0
Streptopelia turtur,Murcia Región de,Depuradora de El Algar,2017-08-24,8,37.66943,-0.863097,0.0
Streptopelia turtur,Aragón,Fuentetodos Area,2017-05-13,5,41.33927,-0.955775,1.0
Streptopelia turtur,Cataluña,Barcelona--Parc de la Ciutadella,2017-06-09,6,41.389004,2.18659,0.0
Streptopelia turtur,Extremadura,Embalse de Portaje--General,2017-08-24,8,39.8789,-6.52766,2.0
Streptopelia turtur,Cataluña,Torreribera,2017-05-24,5,41.60561,0.695915,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Ibargoiti,2017-06-19,6,42.65259,-1.488952,2.0
Streptopelia turtur,Galicia,CIUG--Lagoas e campos de Rouxique,2017-08-22,8,42.452984,-8.849073,1.0
Streptopelia turtur,Andalucía,laguna de ojuelos,2017-08-23,8,37.31033,-5.276538,5.0
Streptopelia turtur,Aragón,Estepas de Belchite,2017-05-14,5,41.37887,-0.697478,1.0
Streptopelia turtur,Castilla y León,Modúbares--Área general,2017-08-23,8,42.264286,-3.643793,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-08-18,8,36.238476,-5.788976,0.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Canyissar de depuració,2017-05-06,5,41.68472,0.958664,2.0
Streptopelia turtur,Murcia Región de,Puerto de Los Urrutias,2017-08-22,8,37.677673,-0.826617,0.0
Streptopelia turtur,Aragón,Alberca De Cortes,2017-06-17,6,42.169018,-0.444592,2.0
Streptopelia turtur,Valenciana Comunidad,Clot de Galvany--Dunas Carabassí,2017-05-24,5,38.234455,-0.514786,1.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-08-22,8,42.383644,-3.503598,3.0
Streptopelia turtur,Madrid Comunidad de,Nuevo Baztán - Cantera Fuente del Rey Corpa VK77,2017-06-17,6,40.407738,-3.270401,1.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-08-22,8,40.417614,-4.051487,1.0
Streptopelia turtur,Castilla-La Mancha,Laguna de Navaseca,2017-06-18,6,39.10148,-3.618,1.0
Streptopelia turtur,Valenciana Comunidad,sierra calderona. rutas azul y roja,2017-06-17,6,39.71288,-0.469099,2.0
Streptopelia turtur,Galicia,Illa de Arousa. Circuito litoral Bao-Xastelas,2017-06-16,6,42.545753,-8.861332,1.0
Streptopelia turtur,Cataluña,Llívia,2017-04-16,4,42.468525,1.983166,0.0
Streptopelia turtur,Castilla y León,Las Fuentes de San Pedro,2017-06-18,6,42.034504,-2.306571,3.0
Streptopelia turtur,Castilla y León,Villaseca Bajera,2017-06-18,6,42.049675,-2.346482,2.0
Streptopelia turtur,Valenciana Comunidad,"Orihuela, Las Angelas",2017-05-26,5,38.12246,-0.966704,8.0
Streptopelia turtur,Madrid Comunidad de,"ES-Comunidad de Madrid-Los Molinos-1 Calle de la Encina - 40,723x-4,082",2017-08-21,8,40.722744,-4.082252,2.0
Streptopelia turtur,Andalucía,"380 Avenida de Velázquez, Málaga, Andalucía, ES (36,662, -4,488)",2017-08-21,8,36.66229,-4.487744,3.0
Streptopelia turtur,Valenciana Comunidad,"ES-Puzol-Avinguda del Gau Vell - 39,616x-0,26 - 08/08/2016 20:36",2017-08-21,8,39.61563,-0.260498,3.0
Streptopelia turtur,Galicia,"ES-Lugo-Autovía del Noroeste - 43,048x-7,538",2017-08-19,8,43.04768,-7.537797,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-06-17,6,42.414513,-1.581482,7.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-18,6,37.74178,-0.965315,17.0
Streptopelia turtur,Castilla-La Mancha,Riba de Santiuste,2017-05-26,5,41.19534,-2.707751,3.0
Streptopelia turtur,Castilla y León,Antigüedad--Páramo del Raso,2017-05-25,5,41.900307,-4.114873,3.0
Streptopelia turtur,Cataluña,Aiguamolls de l'Empordà PNat--Estany d'Europa,2017-08-21,8,42.241947,3.103129,5.0
Streptopelia turtur,Andalucía,Desembocadura de Guadalhorce,2017-08-18,8,36.67475,-4.456797,0.0
Streptopelia turtur,Cataluña,Secà de Bellmunt RN2000--Sector central,2017-06-11,6,41.78149,0.964973,1.0
Streptopelia turtur,Murcia Región de,Cabezos del Calvario,2017-05-11,5,38.014313,-1.187339,3.0
Streptopelia turtur,Murcia Región de,Murcia--El Reguerón-Carril Alonsos,2017-06-01,6,37.950592,-1.132923,5.0
Streptopelia turtur,Aragón,Barluenga--Pueblo,2017-06-16,6,42.19996,-0.338617,1.0
Streptopelia turtur,Castilla y León,Cojóbar--Área General,2017-08-20,8,42.2465,-3.663366,2.0
Streptopelia turtur,Extremadura,Garganta Descuernacabras--Valdecañas,2017-06-15,6,39.764282,-5.644704,2.0
Streptopelia turtur,Extremadura,"ES-Extremadura - 39,769x-5,63 ",2017-06-15,6,39.769302,-5.629675,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-06-17,6,42.414513,-1.581482,2.0
Streptopelia turtur,Andalucía,La janda,2017-08-19,8,36.2459,-5.817132,11.0
Streptopelia turtur,Valenciana Comunidad,"L'Albufera PNat --Barranco del Poyo, Huerta",2017-06-17,6,39.398567,-0.376435,4.0
Streptopelia turtur,Murcia Región de,Campo De Cartagena,2017-06-17,6,37.695133,-1.041162,27.0
Streptopelia turtur,Castilla y León,Los Ausines,2017-06-15,6,42.23131,-3.588409,1.0
Streptopelia turtur,Murcia Región de,"ES-Torre-Pacheco-1 Lugar la Toma - 37,739x-0,995 - 03/06/2017 21:53",2017-06-17,6,37.739223,-0.995132,52.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-08-19,8,42.074646,-3.988087,3.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-15,6,37.74178,-0.965315,37.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-08-17,8,36.246727,-5.836309,25.0
Streptopelia turtur,Andalucía,"Tarifa, La Zarzuela",2017-08-17,8,36.16203,-5.814707,2.0
Streptopelia turtur,Andalucía,"Tarifa, La Zarzuela",2017-08-16,8,36.16203,-5.814707,2.0
Streptopelia turtur,Murcia Región de,Corvera,2017-05-25,5,37.82327,-1.131677,0.0
Streptopelia turtur,Galicia,Lagoa de Muro,2017-08-10,8,42.62654,-9.042261,1.0
Streptopelia turtur,Castilla y León,Embalse de Santa Teresa--Las Zorreras,2017-08-19,8,40.56776,-5.597084,3.0
Streptopelia turtur,Murcia Región de,Canpos De Roldán Y Pedanías ,2017-06-15,6,37.768784,-0.980635,5.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-20,5,41.831585,-7.408991,1.0
Streptopelia turtur,Murcia Región de,Torre Pacheco Y Cercanías,2017-06-16,6,37.74178,-0.965315,43.0
Streptopelia turtur,Aragón,Martin del Rio -- Pantano el Pajazo,2017-08-17,8,40.819233,-0.921006,2.0
Streptopelia turtur,Valenciana Comunidad,"- El Puig de Santa Maria, Comunidad Valenciana, ES (39,591, -0,297)",2017-08-18,8,39.591045,-0.297325,2.0
Streptopelia turtur,Aragón,Embalse de San Salvador,2017-08-17,8,41.78885,0.215671,1.0
Streptopelia turtur,Extremadura,Valencita del mombuey,2017-06-10,6,38.242226,-7.119269,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Arrozales de Rada,2017-05-24,5,42.361713,-1.60424,1.0
Streptopelia turtur,Canarias,Siete Lomas-PNat,2017-05-15,5,28.34888,-16.435976,4.0
Streptopelia turtur,Navarra Comunidad Foral de,ES-Navarra-San Martín de Unx,2017-05-23,5,42.494587,-1.566424,4.0
Streptopelia turtur,Extremadura,Merendero--Romangordo,2017-06-15,6,39.739452,-5.68487,1.0
Streptopelia turtur,Castilla y León,"Calle de Villarejo, 14, Villarejo de Órbigo ES-Castilla y León (42,4183,-5,8880)",2017-08-17,8,42.418274,-5.888,4.0
Streptopelia turtur,Andalucía,"ES-Andalucía-Olvera-11690 - 36,9781x-5,3833",2017-06-15,6,36.97808,-5.383349,3.0
Streptopelia turtur,Castilla y León,El Cubo de Tierra del Vino,2017-06-14,6,41.25325,-5.718684,1.0
Streptopelia turtur,Andalucía,"ES-Hinojos-Unnamed Road - 37,193x-6,406 - 21 mei 2017 11:20",2017-05-21,5,37.19294,-6.405835,2.0
Streptopelia turtur,Andalucía,Dehesa de Abajo,2017-05-21,5,37.206963,-6.184171,1.0
