species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Passer domesticus,Navarra Comunidad Foral de,Baños de Fitero,2017-08-09,8,42.057323,-1.904926,4.0
Passer domesticus,Cataluña,Camping Eucaliptus,2017-08-01,8,40.657528,0.775781,7.0
Passer domesticus,País Vasco,Getaria,2017-11-05,11,43.30119,-2.202169,11.0
Passer domesticus,Galicia,CIUG--Lagoas e campos de Rouxique,2017-08-08,8,42.452984,-8.849073,10.0
Passer domesticus,Galicia,CIUG--Bahía de A Lanzada (Mirador de As Pantoeiras),2017-08-09,8,42.45824,-8.886804,10.0
Passer domesticus,Aragón,Jaca,2017-08-08,8,42.57116,-0.540304,4.0
Passer domesticus,Cataluña,Estany d'Ivars--Area general,2017-08-08,8,41.68176,0.948129,0.0
Passer domesticus,Andalucía,Tarifa--Pueblo,2017-08-09,8,36.01435,-5.60447,20.0
Passer domesticus,Andalucía,Palomares del Río--Urb. La Estrella,2017-08-06,8,37.30936,-6.066371,5.0
Passer domesticus,Valenciana Comunidad,Alcoi--Parque urbano El Romeral,2017-09-09,9,38.696514,-0.489449,5.0
Passer domesticus,Murcia Región de,"ES-Murcia-9 Urbanización Torre Guil - 37,904x-1,218 - 21 feb. 2017 16:39",2017-09-09,9,37.90446,-1.218227,5.0
Passer domesticus,Castilla y León,Graveras de Francos,2017-09-09,9,40.912994,-5.484195,0.0
Passer domesticus,Valenciana Comunidad,Muntanyeta de Sants ,2017-09-10,9,39.242462,-0.315877,110.0
Passer domesticus,Castilla-La Mancha,Volcán y laguna de Peñarroya,2017-09-09,9,38.944324,-4.107943,50.0
Passer domesticus,Castilla y León,Azud de Riolobos,2017-09-10,9,41.00008,-5.302041,0.0
Passer domesticus,Castilla y León,Gallegos de Altamiros--Río Hondo,2017-09-03,9,40.695602,-4.942042,25.0
Passer domesticus,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-09-08,9,36.187973,-5.907083,0.0
Passer domesticus,País Vasco,Asua ibaia. Sondika,2017-09-10,9,43.286358,-2.928393,0.0
Passer domesticus,Andalucía,Celebes Barat,2017-08-08,8,36.740707,-4.472921,3.0
Passer domesticus,Valenciana Comunidad,"Parque Natural de la Albufera de Valencia, Sueca ES-Comunidad Valenciana (39,2914,-0,3299)",2017-09-09,9,39.291378,-0.329944,1.0
Passer domesticus,Andalucía,"Playa de Atlanterra, Tarifa, Cádiz",2017-09-10,9,36.10643,-5.826208,12.0
Passer domesticus,Andalucía,Castillo de Castellar,2017-11-05,11,36.31849,-5.452652,6.0
Passer domesticus,Andalucía,Córdoba--Sotos de Albolafia,2017-09-10,9,37.874752,-4.780099,0.0
Passer domesticus,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-09-09,9,36.187973,-5.907083,25.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Riet Vell,2017-01-28,1,40.6627,0.775258,0.0
Passer domesticus,Madrid Comunidad de,Sureste PNat--Soto de las Juntas,2017-09-10,9,40.31275,-3.528526,30.0
Passer domesticus,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-09-10,9,42.414513,-1.581482,40.0
Passer domesticus,Cataluña,Aiguamolls de l'Empordà PNat--Estany de Vilaüt,2017-09-03,9,42.28854,3.109986,1.0
Passer domesticus,Cataluña,Delta del Llobregat PNat--Remolar-Filipines,2017-11-05,11,41.281662,2.06485,1.0
Passer domesticus,Castilla y León,"ES-Castilla y León-Vegacervera-35 LE-315 - 42,898x-5,536",2017-08-08,8,42.898113,-5.536028,0.0
Passer domesticus,Cantabria,Bareyo--Cabo de Ajo,2017-10-28,10,43.51193,-3.583485,4.0
Passer domesticus,Castilla y León,Garray--pueblo y dehesa,2017-09-09,9,41.814507,-2.458405,20.0
Passer domesticus,Galicia,"28 Urbanización os Alargos I, Outeiro de Rei, Galicia, ES (43,061, -7,617)",2017-08-08,8,43.06054,-7.617273,21.0
Passer domesticus,Madrid Comunidad de,Embalse de Pedrezuela--Guadalix de la Sierra,2017-09-09,9,40.77821,-3.66561,0.0
Passer domesticus,Cataluña,Torreribera,2017-08-08,8,41.60561,0.695915,3.0
Passer domesticus,Murcia Región de,La Alcayna--Avenida del Sur 5,2017-09-09,9,38.090893,-1.164071,13.0
Passer domesticus,Madrid Comunidad de,Parque Berlín-Madrid,2017-09-09,9,40.45041,-3.675764,19.0
Passer domesticus,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,0.0
Passer domesticus,Cataluña,"Calle de Josep Aguilera, La Pobla de Claramunt ES-Cataluña (41,5516,1,6806)",2017-09-09,9,41.55155,1.680554,25.0
Passer domesticus,Murcia Región de,"ES-Murcia-5 Calle Campus Universitario - 38,02x-1,169 - 20 feb. 2017 18:34",2017-09-07,9,38.020447,-1.16886,10.0
Passer domesticus,Madrid Comunidad de,Cuenca alta del Manzanares PNat--Emb. Santillana,2017-09-09,9,40.72608,-3.836871,10.0
Passer domesticus,Andalucía,Huerta Grande,2017-08-08,8,36.07869,-5.501975,2.0
Passer domesticus,País Vasco,Cabo Higer,2017-11-04,11,43.393658,-1.792348,20.0
Passer domesticus,Asturias Principado de,"Villar de Vildas, P. Nat. Somiedo, Asturias",2017-08-04,8,43.08987,-6.336257,0.0
Passer domesticus,Andalucía,Olivares Del Pozo,2017-08-08,8,37.341846,-6.166911,30.0
Passer domesticus,Aragón,Huesa del Común (Teruel),2017-09-08,9,41.010494,-0.921808,20.0
Passer domesticus,Cataluña,Alfés--Poble,2017-09-09,9,41.521046,0.624282,200.0
Passer domesticus,Castilla y León,Villavante--Pueblo y alrededores,2017-09-09,9,42.461983,-5.835846,1.0
Passer domesticus,Aragón,Monzalbarba: Camino del Malvar,2017-09-08,9,41.704357,-0.956468,3.0
Passer domesticus,Valenciana Comunidad,Benidorm--Playa de Poniente,2017-09-09,9,38.536125,-0.148737,20.0
Passer domesticus,Galicia,Ría de Pontevedra--Lombos de Lourido,2017-11-04,11,42.418793,-8.677354,3.0
Passer domesticus,Castilla-La Mancha,Alcázar de San Juan--Camino Guerra,2017-11-05,11,39.331116,-3.250968,6.0
Passer domesticus,Extremadura,Embalse de Portaje--General,2017-11-05,11,39.8789,-6.52766,9.0
Passer domesticus,Cantabria,"paseo marítimo , Colindres, ES (43,4, -3,454)",2017-08-08,8,43.40047,-3.45447,17.0
Passer domesticus,Castilla-La Mancha,Río Tajo--Toledo (área general),2017-09-03,9,39.851646,-4.025936,0.0
Passer domesticus,Galicia,Ría de Pontevedra--Punta Monte Saíñas,2017-11-04,11,42.425007,-8.662105,4.0
Passer domesticus,Castilla-La Mancha,Río Tajo--Toledo (área general),2017-09-04,9,39.851646,-4.025936,0.0
Passer domesticus,Cataluña,"Les Tallades, Vilanova de Sau, Cataluña",2017-08-07,8,41.96395,2.39826,6.0
Passer domesticus,Andalucía,"Málaga, Andalucía, Aeropuerto (36,689, -4,499)",2017-08-08,8,36.688793,-4.499049,75.0
Passer domesticus,Andalucía,Ecija,2017-09-08,9,37.54059,-5.08204,0.0
Passer domesticus,Extremadura,"Avenida del Trujillo, 68, Miajadas ES-Extremadura (39,1537,-5,9042)",2017-11-05,11,39.153744,-5.904159,3.0
Passer domesticus,Cataluña,Barcelona - waterfront,2017-11-05,11,41.38756,2.202759,0.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Mirador de Patrau,2017-08-08,8,40.642933,0.640009,0.0
Passer domesticus,La Rioja,Sotos de Alfaro RN,2017-11-05,11,42.20128,-1.741762,0.0
Passer domesticus,Madrid Comunidad de,"ES--Picos de Urbión, Rivas Vaciamadrid",2017-09-05,9,40.373524,-3.527577,2.0
Passer domesticus,Castilla y León,Zaratán--Área general,2017-09-10,9,41.669888,-4.806948,19.0
Passer domesticus,País Vasco,Getaria,2017-11-05,11,43.30119,-2.202169,9.0
Passer domesticus,Madrid Comunidad de,Laguna de San Juan RF,2017-08-08,8,40.141922,-3.519852,19.0
Passer domesticus,Murcia Región de,"Calle Alegría de la Huerta, Murcia, Región de Murcia, ES (37,995, -1,219)",2017-11-05,11,37.99471,-1.219294,6.0
Passer domesticus,País Vasco,Txingudi--Puerto pesquero Hondarribia,2017-11-05,11,43.38634,-1.790598,4.0
Passer domesticus,Andalucía,Re. From el torcal to Pedrizas,2017-09-09,9,36.84288,-4.51787,8.0
Passer domesticus,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-08-08,8,39.34691,-0.314741,0.0
Passer domesticus,Madrid Comunidad de,"Méndez Álvaro-Puente Vallecas, Madrid",2017-09-06,9,40.396317,-3.672062,15.0
Passer domesticus,Andalucía,Río Andarax--Desembocadura,2017-11-05,11,36.811935,-2.429115,0.0
Passer domesticus,Castilla-La Mancha,"Calle Maldonado, El Romeral",2017-11-04,11,39.71047,-3.434048,0.0
Passer domesticus,Castilla-La Mancha,"Calle Maldonado, El Romeral",2017-11-04,11,39.71047,-3.434048,0.0
Passer domesticus,Andalucía,D11 Jardín Botánico,2017-09-10,9,37.870544,-4.784954,22.0
Passer domesticus,Galicia,CIUG--Lagoas e campos de Rouxique,2017-11-03,11,42.452984,-8.849073,5.0
Passer domesticus,Cantabria,"Cicero, Charcas",2017-08-08,8,43.423203,-3.484531,36.0
Passer domesticus,Castilla y León,Ávila--Complejo de Naturávila,2017-09-10,9,40.627254,-4.648384,20.0
Passer domesticus,Valenciana Comunidad,Albufera de Gaianes,2017-11-05,11,38.805603,-0.400314,4.0
Passer domesticus,Castilla-La Mancha,Laguna de la Veguilla,2017-08-08,8,39.395798,-3.241138,3.0
Passer domesticus,Castilla y León,Carpio Bernardo,2017-09-09,9,40.865044,-5.528204,0.0
Passer domesticus,Cantabria,"Marismas de Santoña, Victoria y Joyel PNat--Carasa",2017-02-18,2,43.37923,-3.449299,1.0
Passer domesticus,Castilla y León,Palencia--Monte el Viejo (El Refugio y Reserva de ciervos),2017-09-08,9,41.96412,-4.568665,45.0
Passer domesticus,Castilla y León,Toro--La Requejada,2017-11-05,11,41.48829,-5.386693,100.0
Passer domesticus,Navarra Comunidad Foral de,Club Tenis Pamplona,2017-11-05,11,42.807125,-1.632066,12.0
Passer domesticus,Castilla y León,León--Río Bernesga,2017-11-04,11,42.59857,-5.581484,0.0
Passer domesticus,Andalucía,Brazo del Este--Área General,2017-11-04,11,37.11598,-6.037674,0.0
Passer domesticus,Andalucía,Palomares del Río--Urb. La Estrella,2017-11-05,11,37.30936,-6.066371,10.0
Passer domesticus,Navarra Comunidad Foral de,Pamplona--Mendillorri,2017-11-05,11,42.811237,-1.615312,53.0
Passer domesticus,Cantabria,"Marismas de Santoña, Victoria y Joyel PNat--Área General  (use specific hotspot if possible)",2017-02-18,2,43.42003,-3.468719,0.0
Passer domesticus,Aragón,Jaca,2017-08-07,8,42.57116,-0.540304,4.0
Passer domesticus,Aragón,Puente la Reina de Jaca,2017-08-07,8,42.55662,-0.786123,1.0
Passer domesticus,Extremadura,"ES-Badajoz-Cuesta Rincón de Caya - 38,862x-7,018 - 3 ene. 2016 11:38",2017-08-07,8,38.86184,-7.017573,70.0
Passer domesticus,Valenciana Comunidad,Carrascal de la Font Roja PNat--Santuario Font Roja,2017-08-07,8,38.665104,-0.540261,1.0
Passer domesticus,Madrid Comunidad de,"Sureste PNat--Miralrío, Velilla de San Antonio",2017-09-09,9,40.353947,-3.482215,5.0
Passer domesticus,Castilla y León,Aguilar de Campóo--Area General,2017-07-13,7,42.80774,-4.278982,12.0
Passer domesticus,País Vasco,Campiña Zarautz-Getaria,2017-08-07,8,43.28939,-2.190034,30.0
Passer domesticus,Valenciana Comunidad,Benidorm - Aqualandia ,2017-09-08,9,38.542004,-0.095131,15.0
Passer domesticus,Murcia Región de,La Alcayna--Avenida del Sur 5,2017-08-07,8,38.090893,-1.164071,2.0
Passer domesticus,Castilla y León,"embalse de Villameca LE-450 - 42,649x-6,066",2017-08-07,8,42.648968,-6.065553,0.0
Passer domesticus,Madrid Comunidad de,"ES-Madrid-Calle Bergantín, 21-25 (40.4590,-3.5820)",2017-09-08,9,40.458958,-3.581993,3.0
Passer domesticus,Asturias Principado de,Covadonga,2017-08-07,8,43.308826,-5.053714,30.0
Passer domesticus,Andalucía,Sevilla--Parque de Maria Luisa,2017-08-07,8,37.37384,-5.989051,10.0
Passer domesticus,Navarra Comunidad Foral de,Sangüesa--depuradora,2017-08-05,8,42.564182,-1.293887,3.0
Passer domesticus,Castilla y León,Santa María la Real de Nieva area,2017-11-04,11,41.07178,-4.413543,4.0
Passer domesticus,Castilla y León,Segovia--ciudad-área general,2017-11-04,11,40.95002,-4.123821,30.0
Passer domesticus,Castilla y León,Valladolid--Páramo de San Isidro,2017-09-03,9,41.639797,-4.690594,14.0
Passer domesticus,Cantabria,"paseo marítimo , Colindres, ES (43,4, -3,454)",2017-08-07,8,43.40047,-3.45447,1.0
Passer domesticus,Madrid Comunidad de,Parque Berlín-Madrid,2017-08-07,8,40.45041,-3.675764,17.0
Passer domesticus,Galicia,"Lugo--Barrio de Galegos, Urbanización O Castelo",2017-11-04,11,43.018066,-7.541701,0.0
Passer domesticus,Galicia,Lugo--Ronda da Muralla-Praza da Constitución,2017-11-04,11,43.00895,-7.554517,30.0
Passer domesticus,Castilla y León,Santa María del Berrocal--Pueblo,2017-08-06,8,40.507954,-5.404642,0.0
Passer domesticus,Murcia Región de,Murcia--Plaza Camilo José Cela,2017-08-07,8,37.995434,-1.131659,22.0
Passer domesticus,Murcia Región de,Murcia--Avda Juan Carlos I,2017-08-07,8,38.00092,-1.13905,0.0
Passer domesticus,Cataluña,Timoneda d'Alfés,2017-08-07,8,41.548283,0.651359,5.0
Passer domesticus,Castilla y León,Hoces Ebro Rudrón PNat--Comarca de Bricia,2017-08-07,8,42.897533,-3.846846,7.0
Passer domesticus,País Vasco,Carranza,2017-08-07,8,43.223778,-3.360449,30.0
Passer domesticus,Madrid Comunidad de,"Méndez Álvaro-Puente Vallecas, Madrid",2017-09-08,9,40.396317,-3.672062,9.0
Passer domesticus,Castilla-La Mancha,Laguna de Navaseca,2017-09-06,9,39.10148,-3.618,8.0
Passer domesticus,Andalucía,D8 hombre rio,2017-08-07,8,37.880707,-4.773002,9.0
Passer domesticus,Andalucía,Polígono industrial De Algeciras,2017-09-07,9,36.112057,-5.474146,4.0
Passer domesticus,Extremadura,"ES-Extremadura-Castuera-06420 - 38,7802x-5,4256",2017-11-02,11,38.78019,-5.425624,2.0
Passer domesticus,Cataluña,Barcelona--Parc de la Ciutadella,2017-07-20,7,41.389004,2.18659,5.0
Passer domesticus,Andalucía,"5 Calle Calzadilla de Téllez, Tarifa, Andalucía, ES (36,016, -5,598)",2017-09-08,9,36.016296,-5.598188,6.0
Passer domesticus,Valenciana Comunidad,El Hondo PNat--Centro de Visitantes,2017-09-08,9,38.186577,-0.78791,25.0
Passer domesticus,Andalucía,Parque Amate,2017-09-07,9,37.381104,-5.948238,20.0
Passer domesticus,Castilla y León,Machacón--Graveras de Francos,2017-09-08,9,40.91526,-5.479362,20.0
Passer domesticus,Madrid Comunidad de,Sureste PNat--Los Albardales,2017-09-09,9,40.219955,-3.563572,18.0
Passer domesticus,Extremadura,Villar de Plasencia--Pueblo,2017-11-04,11,40.138386,-6.029435,14.0
Passer domesticus,Castilla y León,Comarca de Juarros--Salgüero,2017-11-04,11,42.297,-3.484606,4.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-09-07,9,43.28963,-2.152355,39.0
Passer domesticus,Castilla y León,Matarrosa del Sil--Pueblo y alrededores,2017-09-08,9,42.757053,-6.532194,30.0
Passer domesticus,Andalucía,El Estrecho PNat--Los Lances,2017-09-08,9,36.033783,-5.624142,16.0
Passer domesticus,Andalucía,Corredor Verde del Río Pudio,2017-11-04,11,37.313953,-6.089741,15.0
Passer domesticus,Andalucía,Palmones--Paseo Marítimo,2017-09-07,9,36.175037,-5.437011,14.0
Passer domesticus,Extremadura,Badajoz--Ciudad (general),2017-11-04,11,38.877655,-6.970718,0.0
Passer domesticus,Castilla y León,Palencia--Vertedero de Valdeseñor,2017-11-04,11,41.996193,-4.582318,20.0
Passer domesticus,Castilla-La Mancha,Laguna de Navaseca,2017-08-03,8,39.10148,-3.618,25.0
Passer domesticus,Castilla y León,Segovia--ciudad-área general,2017-07-09,7,40.95002,-4.123821,0.0
Passer domesticus,Madrid Comunidad de,"Arroyo de Valdebebas, Sanchinarro, Madrid, Comunidad de Madrid",2017-08-06,8,40.501892,-3.650465,30.0
Passer domesticus,Castilla-La Mancha,Tablas de Daimiel PN--Pasarelas e Isla del Pan,2017-08-03,8,39.13684,-3.706416,25.0
Passer domesticus,Castilla y León,"ES-Castilla y León - 40,575x-5,034 - 12/04/2017 13:13",2017-08-06,8,40.57493,-5.034135,6.0
Passer domesticus,Castilla y León,SAN PEDRO MANRIQUE VUELTA,2017-11-04,11,42.038715,-2.263103,15.0
Passer domesticus,Aragón,Foz De Biniés y Trueno,2017-08-06,8,42.63779,-0.800619,10.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Finca DACSA,2017-08-06,8,40.69281,0.823052,100.0
Passer domesticus,Castilla y León,Zaratán--Área general,2017-11-04,11,41.669888,-4.806948,23.0
Passer domesticus,Valenciana Comunidad,Benidorm--Playa de Poniente,2017-08-06,8,38.536125,-0.148737,20.0
Passer domesticus,Cataluña,"Avenida Anoia, La Pobla de Claramunt ES-Cataluña (41,5546,1,6766)",2017-08-05,8,41.554592,1.67656,6.0
Passer domesticus,País Vasco,Txingudi--Jaizubia,2017-08-06,8,43.346756,-1.814562,6.0
Passer domesticus,Castilla y León,León--Río Bernesga,2017-11-04,11,42.59857,-5.581484,0.0
Passer domesticus,Navarra Comunidad Foral de,"Burlada--Parque Fluvial del Arga, La Nogalera",2017-08-06,8,42.82053,-1.61471,0.0
Passer domesticus,Valenciana Comunidad,Salinas de Santa Pola PNat--Salinas de Pinet,2017-08-06,8,38.15895,-0.626426,2.0
Passer domesticus,Castilla y León,Burgos--Fuentesblancas,2017-11-04,11,42.342495,-3.658447,28.0
Passer domesticus,País Vasco,Llodio,2017-11-01,11,43.13826,-2.965493,0.0
Passer domesticus,Andalucía,EDAR Garrucha-Mojacar-Turre,2017-11-04,11,37.170246,-1.857052,0.0
Passer domesticus,Andalucía,Charca de Suárez—Motril,2017-11-04,11,36.72478,-3.540816,0.0
Passer domesticus,Castilla-La Mancha,Tablillas del Záncara--Junta de los Ríos,2017-11-04,11,39.313633,-3.288517,20.0
Passer domesticus,Navarra Comunidad Foral de,Berriozar--Artiberri,2017-11-04,11,42.83771,-1.667197,10.0
Passer domesticus,Andalucía,Peñón de Jolúcar,2017-11-04,11,36.697155,-3.477476,0.0
Passer domesticus,Illes Baleares,"62 Carretera Vénda de Portinatx, Sant Joan de Labritja, Illes Balears, ES (39,11, 1,518)",2017-11-04,11,39.11001,1.518211,5.0
Passer domesticus,Galicia,Guntín -- Santa Euxea,2017-11-04,11,42.87042,-7.647559,0.0
Passer domesticus,Castilla y León,Palencia--Jardines de los Trigales,2017-11-04,11,42.01416,-4.526409,13.0
Passer domesticus,Aragón,Balsa Pompien,2017-11-04,11,42.08695,-0.406771,0.0
Passer domesticus,Andalucía,Charca de Suárez—Motril,2017-08-06,8,36.72478,-3.540816,20.0
Passer domesticus,Navarra Comunidad Foral de,Pamplona--Mendillorri,2017-11-04,11,42.811237,-1.615312,32.0
Passer domesticus,Navarra Comunidad Foral de,Balsa de Loza,2017-11-04,11,42.838047,-1.719832,9.0
Passer domesticus,Madrid Comunidad de,Madrid Río--area general,2017-08-06,8,40.39966,-3.714945,0.0
Passer domesticus,Aragón,Monzalbarba: Soto Bajo,2017-11-03,11,41.70688,-0.952704,20.0
Passer domesticus,Valenciana Comunidad,Playa Villajoyosa,2017-09-07,9,38.50468,-0.230018,4.0
Passer domesticus,País Vasco,"Portu Kalea, Elantxobe, ES",2017-08-05,8,43.402416,-2.637562,2.0
Passer domesticus,Andalucía,Albox Rambla de Meana,2017-08-06,8,37.400898,-2.160289,10.0
Passer domesticus,Madrid Comunidad de,"12 Calle Aguamarina, Villanueva del Pardillo, Comunidad de Madrid, ES (40.488, -3.969)",2017-08-06,8,40.48803,-3.968998,60.0
Passer domesticus,Valenciana Comunidad,Piscina de Benifallim/La Espioca,2017-08-06,8,38.6672,-0.399367,1.0
Passer domesticus,País Vasco,Orduña (campiña baja),2017-08-06,8,42.994816,-3.003173,0.0
Passer domesticus,Castilla y León,"Cabezas de Bonilla - Pueblo (40.561, -5.245)",2017-08-06,8,40.56132,-5.245953,6.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-08-05,8,43.28963,-2.152355,40.0
Passer domesticus,Valenciana Comunidad,"Comunidad Valenciana, ES (39,872, -0,117)",2017-08-05,8,39.87207,-0.117369,0.0
Passer domesticus,Valenciana Comunidad,Marjal de Pego-Oliva PNat,2017-08-05,8,38.864506,-0.051284,0.0
Passer domesticus,Castilla y León,Medina de Pomar--Río Trueba,2017-08-06,8,42.935287,-3.477827,2.0
Passer domesticus,Murcia Región de,Campo De Cartagena,2017-08-05,8,37.695133,-1.041162,70.0
Passer domesticus,Andalucía,"Ardales, arroyo del Alforzo",2017-08-06,8,36.91785,-4.860635,6.0
Passer domesticus,Valenciana Comunidad,"Orihuela, Villaesperanza",2017-11-03,11,38.122562,-1.028271,10.0
Passer domesticus,Aragón,Berdún (Huesca) ,2017-08-05,8,42.602924,-0.857989,7.0
Passer domesticus,Valenciana Comunidad,Jávea,2017-10-28,10,38.7951,0.182664,20.0
Passer domesticus,Castilla y León,"ES-Castilla y León-San Martín de Perapertú-14 Calle Mayor S Ma - 42,905x-4,367",2017-08-06,8,42.904987,-4.36688,3.0
Passer domesticus,Valenciana Comunidad,"18A Partida Rejuela, Comunidad Valenciana, ES (38,424, -0,84)",2017-11-03,11,38.42359,-0.840029,2.0
Passer domesticus,Andalucía,Río Guadalquivir--Palma del Río,2017-11-03,11,37.717525,-5.288473,9.0
Passer domesticus,Castilla y León,Graveras de Francos,2017-10-28,10,40.912994,-5.484195,0.0
Passer domesticus,Madrid Comunidad de,"Casa de Campo, Madrid",2017-11-03,11,40.422905,-3.746681,10.0
Passer domesticus,País Vasco,Asua ibaia. Sondika,2017-11-03,11,43.286358,-2.928393,0.0
Passer domesticus,Castilla-La Mancha,Tablas de Daimiel PN--Area general (Intentar usar Hot spot más específicos),2017-05-10,5,39.15481,-3.69544,3.0
Passer domesticus,Valenciana Comunidad,"Muntanya de la Patà, El Puig de Santa Maria, ",2017-09-07,9,39.590847,-0.305052,0.0
Passer domesticus,Castilla y León,Valdepolo--Laguna Sentiz,2017-11-03,11,42.555912,-5.203794,0.0
Passer domesticus,Castilla y León,Horcajo de Montemayor,2017-11-01,11,40.424866,-5.891032,5.0
Passer domesticus,Valenciana Comunidad,Playa de la Almadraba/Platja de l'Almadrava,2017-11-02,11,38.359318,-0.434246,5.0
Passer domesticus,Andalucía,Polígono industrial De Algeciras,2017-09-07,9,36.112057,-5.474146,4.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-11-01,11,39.79685,3.10544,7.0
Passer domesticus,Andalucía,Cazalla de la sierra,2017-11-01,11,37.946095,-5.780826,2.0
Passer domesticus,Murcia Región de,"2 Calle Casteliche, Murcia, Región de Murcia, ES (37,996, -1,131)",2017-11-03,11,37.99555,-1.131426,4.0
Passer domesticus,Andalucía,Sevilla--Jardines del Alcazar,2017-11-02,11,37.383354,-5.98978,10.0
Passer domesticus,Madrid Comunidad de,"Parque Martin Luther King, Madrid",2017-11-03,11,40.4026,-3.668028,12.0
Passer domesticus,Murcia Región de,Murcia--Plaza Camilo José Cela,2017-11-03,11,37.995434,-1.131659,17.0
Passer domesticus,Castilla y León,Comarca de Juarros--Salgüero,2017-11-03,11,42.297,-3.484606,6.0
Passer domesticus,Madrid Comunidad de,M - Ciudad Universitaria - HCSC,2017-11-03,11,40.439976,-3.721656,7.0
Passer domesticus,Castilla-La Mancha,"Las Tintoreras, Alcázar de San Juan, Castilla-La Mancha, ES (39,233, -3,189)",2017-11-03,11,39.232685,-3.188965,3.0
Passer domesticus,Extremadura,Montehermoso--Dehesa boyal,2017-11-02,11,40.08361,-6.371838,20.0
Passer domesticus,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,6.0
Passer domesticus,Castilla y León,Burgos--Fuentesblancas,2017-11-03,11,42.342495,-3.658447,15.0
Passer domesticus,Andalucía,Álora,2017-11-03,11,36.82815,-4.703852,3.0
Passer domesticus,Navarra Comunidad Foral de,Balsa de Zolina/Ezkoriz,2017-09-07,9,42.77833,-1.576045,40.0
Passer domesticus,Madrid Comunidad de,"ES-Comunidad de Madrid-Manzanares el Real - 40,737x-3,841 - 30/8/2016 13:34",2017-09-09,9,40.737232,-3.841006,0.0
Passer domesticus,Murcia Región de,"ES-Abarán-529B El Jarral - 38,203x-1,394 - 3 mar. 2017 9:54",2017-11-03,11,38.202812,-1.394085,0.0
Passer domesticus,Andalucía,Valdevaqueros,2017-09-03,9,36.068806,-5.679073,5.0
Passer domesticus,Extremadura,Campo Lugar--Ctra. de Sierra Brava,2017-09-07,9,39.19806,-5.730357,4.0
Passer domesticus,Madrid Comunidad de,"Parque Martin Luther King, Madrid",2017-10-31,10,40.4026,-3.668028,14.0
Passer domesticus,Navarra Comunidad Foral de,ES-Navarra-Salajones,2017-11-03,11,42.600616,-1.290297,9.0
Passer domesticus,País Vasco,Txingudi--Hondarribia,2017-08-04,8,43.37172,-1.794049,6.0
Passer domesticus,Cataluña,"Tygtm Road, Santa Perpètua de Mogoda, Cataluña, ES (41,529, 2,165)",2017-09-09,9,41.528625,2.165041,0.0
Passer domesticus,Aragón,Embalse de San Salvador,2017-08-05,8,41.78885,0.215671,10.0
Passer domesticus,Andalucía,"36,8776x-6,1994 - 7 sept 2017 9:53",2017-09-07,9,36.87756,-6.199355,10.0
Passer domesticus,Galicia,Lugo--Galegos-Rúa de Galegos/Rúa do Liño,2017-09-05,9,43.01603,-7.539376,8.0
Passer domesticus,Galicia,CIUG--Esteiro de A Chanca,2017-08-05,8,42.454803,-8.823266,10.0
Passer domesticus,País Vasco,Txingudi--Hondarribia,2017-09-07,9,43.37172,-1.794049,64.0
Passer domesticus,Aragón,Rio Ebro--Puente Z-40,2017-08-05,8,41.631756,-0.839167,30.0
Passer domesticus,Extremadura,Laguna de Galisteo,2017-08-05,8,39.994667,-6.283732,25.0
Passer domesticus,Valenciana Comunidad,"Elche, Comunidad Valenciana, Playa de La Marina ES (38,141, -0,635)",2017-09-07,9,38.141273,-0.635195,7.0
Passer domesticus,Andalucía,marismas del Odiel,2017-03-25,3,37.234386,-7.007114,35.0
Passer domesticus,Andalucía,Doñana PNat--Codo de la Esparraguera,2017-09-07,9,36.889095,-6.247444,0.0
Passer domesticus,Andalucía,MJ,2017-11-01,11,37.182243,-3.598258,0.0
Passer domesticus,Extremadura,Badajoz--Puente de Palmas,2017-11-02,11,38.88183,-6.976694,35.0
Passer domesticus,Navarra Comunidad Foral de,Berriozar--Artiberri,2017-11-02,11,42.83771,-1.667197,2.0
Passer domesticus,Navarra Comunidad Foral de,"ES-Navarra - 43,023x-1,997 - 18/06/2017 10:38",2017-06-18,6,43.022648,-1.997083,6.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Area general,2017-08-05,8,40.688366,0.82685,15.0
Passer domesticus,Asturias Principado de,"Gijón, Principado de Asturias, ES (43,493, -5,69)",2017-08-05,8,43.49348,-5.690289,1.0
Passer domesticus,Galicia,Rairo--Residencia San José,2017-08-05,8,42.322098,-7.848253,22.0
Passer domesticus,Andalucía,Doñana PNat--Salinas de Bonanza,2017-09-09,9,36.836727,-6.34321,8.0
