gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2081826971	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520403360	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Alto Valderaduey--Area general	Castilla y León	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.582333	-4.962248							2017-07-20T00:00:00	20	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS520403360				CC_BY_4_0		obsr423094			2023-01-24T15:20:05.493Z		CONTINENT_DERIVED_FROM_COORDINATES
2081818868	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534631872	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	La Janda--Puente del Pericón	Andalucía	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.246727	-5.836309							2017-09-21T00:00:00	21	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS534631872				CC_BY_4_0		obsr425109			2023-01-24T15:03:43.184Z		CONTINENT_DERIVED_FROM_COORDINATES
2081795844	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS534626407	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Unnamed Road, La Granja, Extremadura, ES (40,223, -5,993)	Extremadura	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.222816	-5.992745							2017-08-17T00:00:00	17	8	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS534626407				CC_BY_4_0		obsr829896			2023-01-24T15:16:52.196Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081788554	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS512130740	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Lagunas de Laguardia--Área General	País Vasco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.542725	-2.566261							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS512130740				CC_BY_4_0		obsr510665			2023-01-24T15:23:20.009Z		CONTINENT_DERIVED_FROM_COORDINATES
2081784967	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519353242	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Soto de Alfocea	Aragón	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.711685	-0.959448							2017-06-16T00:00:00	16	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519353242				CC_BY_4_0		obsr944850			2023-01-24T15:14:04.026Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081762467	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519304107	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	CIUG--Istmo sur (Restringido)	Galicia	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.447433	-8.872147							2017-07-17T00:00:00	17	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519304107				CC_BY_4_0		obsr789185			2023-01-24T15:16:31.614Z		CONTINENT_DERIVED_FROM_COORDINATES
2081760971	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519297176	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Desembocadura y playa del Río Vélez	Andalucía	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.730766	-4.108313							2017-07-17T00:00:00	17	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS519297176				CC_BY_4_0		obsr786543			2023-01-24T15:20:18.397Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081756025	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520301662	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Lagunas de Gayangos y Barcena	Castilla y León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.002975	-3.509746							2017-07-22T00:00:00	22	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS520301662				CC_BY_4_0		obsr799554			2023-01-24T15:03:34.797Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081731260	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS534547446	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Cortijo del Fraile,río Genil, Cuevas de San Marcos	Andalucía	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.25922	-4.455696							2017-09-20T00:00:00	20	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS534547446				CC_BY_4_0		obsr883109			2023-01-24T15:16:49.692Z		CONTINENT_DERIVED_FROM_COORDINATES
2081706347	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534531299	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	ECO - Juslibol	Aragón	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.709843	-0.95494							2017-09-20T00:00:00	20	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS534531299				CC_BY_4_0		obsr620777			2023-01-24T15:00:10.941Z		CONTINENT_DERIVED_FROM_COORDINATES
2081698814	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS520070889	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Soto de Alfocea	Aragón	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.711685	-0.959448							2017-05-01T00:00:00	1	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS520070889				CC_BY_4_0		obsr944850			2023-01-24T15:16:21.027Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081664757	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534470393	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Rambla Canalejas	Andalucía	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.31206	-1.766639							2017-07-18T00:00:00	18	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS534470393				CC_BY_4_0		obsr957494			2023-01-24T15:21:09.189Z		CONTINENT_DERIVED_FROM_COORDINATES
2081648174	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519099563	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	L'Albufera PNat--El Raco de l'Olla	Valenciana Comunidad	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	39.334595	-0.317488							2017-07-15T00:00:00	15	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS519099563				CC_BY_4_0		obsr901739			2023-01-24T15:14:06.617Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081643807	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511989206	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Coto Los Cuadros 2	Murcia Región de	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.083553	-1.100482							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511989206				CC_BY_4_0		obsr533970			2023-01-24T15:16:27.394Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081640390	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS534438319	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	RM-714, Cieza, Región de Murcia, ES (38,317, -1,484)	Murcia Región de	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.316547	-1.484319							2017-09-20T00:00:00	20	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS534438319				CC_BY_4_0		obsr533970			2023-01-24T15:03:41.895Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081639742	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS511978365	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	ES-Murcia-Autovía Alhama - Campo de Cartagena - 	Murcia Región de	PRESENT	20	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.747692	-1.064606							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS511978365				CC_BY_4_0		obsr925758			2023-01-24T15:03:17.941Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081637030	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS520103271	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Quintanilla de las Viñas--Peña Lara	Castilla y León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.129665	-3.473388							2017-07-20T00:00:00	20	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS520103271				CC_BY_4_0		obsr801038			2023-01-24T15:03:30.235Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081631785	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520104464	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Maro, arroyo del Pino	Andalucía	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.750927	-3.796104							2017-07-20T00:00:00	20	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS520104464				CC_BY_4_0		obsr883109			2023-01-24T15:03:52.078Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081630482	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511983407	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Laguna de Madrigal, Paredes de Sigüenza	Castilla-La Mancha	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.236073	-2.75189							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511983407				CC_BY_4_0		obsr821389			2023-01-24T15:14:53.817Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081630409	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511983897	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Cabezo de Torres-Calle Monteagudo	Murcia Región de	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.034653	-1.116464							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511983897				CC_BY_4_0		obsr533970			2023-01-24T15:03:12.794Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081610229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS534411996	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Corvera Ramblas	Murcia Región de	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.840714	-1.133321							2017-07-04T00:00:00	4	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS534411996				CC_BY_4_0		obsr931169			2023-01-24T15:16:49.558Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081601269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS534412045	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Murcia--El Reguerón-Carril Alonsos	Murcia Región de	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.950592	-1.132923							2017-06-29T00:00:00	29	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS534412045				CC_BY_4_0		obsr931169			2023-01-24T15:19:57.815Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081597804	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519025132	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Área Recreativa Río Guadalteba	Andalucía	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.961384	-4.896993							2017-07-16T00:00:00	16	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519025132				CC_BY_4_0		obsr132334			2023-01-24T15:15:36.619Z		CONTINENT_DERIVED_FROM_COORDINATES
2081587824	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS520012072	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	CIUG--Lagoas e campos de Rouxique	Galicia	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.452984	-8.849073							2017-07-20T00:00:00	20	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS520012072				CC_BY_4_0		obsr789185			2023-01-24T15:13:49.481Z		CONTINENT_DERIVED_FROM_COORDINATES
2081552145	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS511910098	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Río Mula, Paso Río Puente, Bullas	Murcia Región de	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.03143	-1.65495							2017-06-17T00:00:00	17	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS511910098				CC_BY_4_0		obsr841106			2023-01-24T15:01:39.529Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081550034	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519927426	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	CIUG--Humidal de O Recón norte	Galicia	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.44385	-8.8641							2017-07-17T00:00:00	17	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519927426				CC_BY_4_0		obsr789185			2023-01-24T15:14:20.298Z		CONTINENT_DERIVED_FROM_COORDINATES
2081526488	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519903302	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Comarca de Lara--Quintanalara	Castilla y León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.177822	-3.543227							2017-07-19T00:00:00	19	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519903302				CC_BY_4_0		obsr707990			2023-01-24T15:03:52.306Z		CONTINENT_DERIVED_FROM_COORDINATES
2081517329	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511849186	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Sierra de Carrascoy	Murcia Región de	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.846893	-1.260209							2017-05-13T00:00:00	13	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511849186				CC_BY_4_0		obsr926543			2023-01-24T15:01:56.471Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081470307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534154059	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Torre de la Sal	Andalucía	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.380188	-5.211416							2017-09-19T00:00:00	19	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS534154059				CC_BY_4_0		obsr793367			2023-01-24T15:22:12.548Z		CONTINENT_DERIVED_FROM_COORDINATES
2081456273	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511780774	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	ES-Medina-Sidonia - 36.448x-5.919 - 17 Jun 2017 17:45	Andalucía	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.447994	-5.918598							2017-06-15T00:00:00	15	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511780774				CC_BY_4_0		obsr756857			2023-01-24T15:03:43.207Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081442207	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519718076	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Quijorna	Madrid Comunidad de	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.417614	-4.051487							2017-07-18T00:00:00	18	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS519718076				CC_BY_4_0		obsr688825			2023-01-24T15:23:27.772Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081428542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511751720	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Valdelcubo--Área general	Castilla-La Mancha	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.219574	-2.681715							2017-06-17T00:00:00	17	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511751720				CC_BY_4_0		obsr821389			2023-01-24T15:20:09.044Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081381685	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519539139	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Pueyo	Navarra Comunidad Foral de	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.567627	-1.668661							2017-07-17T00:00:00	17	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS519539139				CC_BY_4_0		obsr495205			2023-01-24T15:18:32.703Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081377638	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511728118	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Reinoso del Cerrato--Río Pisuerga-presa	Castilla y León	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.9775	-4.375133							2017-06-17T00:00:00	17	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511728118				CC_BY_4_0		obsr824748			2023-01-24T15:20:18.473Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081371370	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS511727601	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Alborache	Valenciana Comunidad	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.39867	-0.778348							2017-06-11T00:00:00	11	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS511727601				CC_BY_4_0		obsr818158			2023-01-24T15:19:51.034Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2081364620	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS518764572	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Terra Chá--Lagoa de Cospeito ou de Valverde	Galicia	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.241703	-7.551384							2017-07-11T00:00:00	11	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS518764572				CC_BY_4_0		obsr789185			2023-01-24T15:01:33.834Z		CONTINENT_DERIVED_FROM_COORDINATES
2081362889	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS519605928	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	CIUG--Humidal de O Recón norte	Galicia	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.44385	-8.8641							2017-07-18T00:00:00	18	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS519605928				CC_BY_4_0		obsr789185			2023-01-24T15:01:15.661Z		CONTINENT_DERIVED_FROM_COORDINATES
2081359388	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS518765915	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Terra Chá--Lagoas de Riocaldo e Pedroso	Galicia	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.172077	-7.718402							2017-07-11T00:00:00	11	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS518765915				CC_BY_4_0		obsr789185			2023-01-24T15:16:36.219Z		CONTINENT_DERIVED_FROM_COORDINATES
2081358917	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519573343	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Casa 18/07/2017 17:43	Andalucía	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	37.40133	-5.936853							2017-07-18T00:00:00	18	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS519573343				CC_BY_4_0		obsr945308			2023-01-24T15:14:21.114Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
